,0,coordinates,latitude,longitude,lat_long,coord_tuple
314,LOR 1 TOA PAYOH,"{'address_components': [{'long_name': 'Lorong 1 Toa Payoh', 'short_name': 'Lor 1 Toa Payoh', 'types': ['route']}, {'long_name': 'Toa Payoh', 'short_name': 'Toa Payoh', 'types': ['neighborhood', 'political']}, {'long_name': 'Singapore', 'short_name': 'Singapore', 'types': ['locality', 'political']}, {'long_name': 'Singapore', 'short_name': 'SG', 'types': ['country', 'political']}], 'formatted_address': 'Lor 1 Toa Payoh, Singapore', 'geometry': {'bounds': {'northeast': {'lat': 1.3417639, 'lng': 103.8535097}, 'southwest': {'lat': 1.3312142, 'lng': 103.8419148}}, 'location': {'lat': 1.3397621, 'lng': 103.8481821}, 'location_type': 'GEOMETRIC_CENTER', 'viewport': {'northeast': {'lat': 1.3417639, 'lng': 103.8535097}, 'southwest': {'lat': 1.3312142, 'lng': 103.8419148}}}, 'place_id': 'ChIJO4X1fWgX2jERDkOtnpGcA2s', 'types': ['route']}",1.3397621,103.8481821,1.3397621%2C103.8481821,"[None, None]"
315,TOA PAYOH EAST,"{'address_components': [{'long_name': 'Toa Payoh East', 'short_name': 'Toa Payoh E', 'types': ['route']}, {'long_name': 'Toa Payoh', 'short_name': 'Toa Payoh', 'types': ['neighborhood', 'political']}, {'long_name': 'Singapore', 'short_name': 'Singapore', 'types': ['locality', 'political']}, {'long_name': 'Singapore', 'short_name': 'SG', 'types': ['country', 'political']}], 'formatted_address': 'Toa Payoh E, Singapore', 'geometry': {'bounds': {'northeast': {'lat': 1.3358114, 'lng': 103.8622065}, 'southwest': {'lat': 1.3323167, 'lng': 103.852785}}, 'location': {'lat': 1.3342046, 'lng': 103.8573472}, 'location_type': 'GEOMETRIC_CENTER', 'viewport': {'northeast': {'lat': 1.3358114, 'lng': 103.8622065}, 'southwest': {'lat': 1.3323167, 'lng': 103.852785}}}, 'place_id': 'ChIJVZ9G13oX2jERoFhMqPrKEJA', 'types': ['route']}",1.3342046,103.8573472,1.3342046%2C103.8573472,"[None, None]"
316,POTONG PASIR AVE 1,"{'address_components': [{'long_name': 'Potong Pasir Avenue 1', 'short_name': 'Potong Pasir Ave 1', 'types': ['route']}, {'long_name': 'Toa Payoh', 'short_name': 'Toa Payoh', 'types': ['neighborhood', 'political']}, {'long_name': 'Singapore', 'short_name': 'Singapore', 'types': ['locality', 'political']}, {'long_name': 'Singapore', 'short_name': 'SG', 'types': ['country', 'political']}], 'formatted_address': 'Potong Pasir Ave 1, Singapore', 'geometry': {'bounds': {'northeast': {'lat': 1.3363845, 'lng': 103.8694543}, 'southwest': {'lat': 1.332216, 'lng': 103.8629312}}, 'location': {'lat': 1.3349168, 'lng': 103.8669414}, 'location_type': 'GEOMETRIC_CENTER', 'viewport': {'northeast': {'lat': 1.3363845, 'lng': 103.8694543}, 'southwest': {'lat': 1.332216, 'lng': 103.8629312}}}, 'place_id': 'ChIJX8iOQngX2jERzP0UUKoX0Mk', 'types': ['route']}",1.3349168,103.8669414,1.3349168%2C103.8669414,"[None, None]"
317,TOA PAYOH NTH,"{'address_components': [{'long_name': 'Toa Payoh North', 'short_name': 'Toa Payoh N', 'types': ['route']}, {'long_name': 'Toa Payoh', 'short_name': 'Toa Payoh', 'types': ['neighborhood', 'political']}, {'long_name': 'Singapore', 'short_name': 'Singapore', 'types': ['locality', 'political']}, {'long_name': 'Singapore', 'short_name': 'SG', 'types': ['country', 'political']}], 'formatted_address': 'Toa Payoh N, Singapore', 'geometry': {'bounds': {'northeast': {'lat': 1.3429353, 'lng': 103.8535097}, 'southwest': {'lat': 1.3405674, 'lng': 103.8448134}}, 'location': {'lat': 1.3416825, 'lng': 103.8493198}, 'location_type': 'GEOMETRIC_CENTER', 'viewport': {'northeast': {'lat': 1.343100330291502, 'lng': 103.8535097}, 'southwest': {'lat': 1.340402369708498, 'lng': 103.8448134}}}, 'partial_match': True, 'place_id': 'ChIJ7ab6yWsX2jERDPXvIDPIRfM', 'types': ['route']}",1.3416825,103.8493198,1.3416825%2C103.8493198,"[None, None]"
318,LOR 8 TOA PAYOH,"{'address_components': [{'long_name': 'Lorong 8 Toa Payoh', 'short_name': 'Lor 8 Toa Payoh', 'types': ['route']}, {'long_name': 'Toa Payoh', 'short_name': 'Toa Payoh', 'types': ['neighborhood', 'political']}, {'long_name': 'Singapore', 'short_name': 'Singapore', 'types': ['locality', 'political']}, {'long_name': 'Singapore', 'short_name': 'SG', 'types': ['country', 'political']}], 'formatted_address': 'Lor 8 Toa Payoh, Singapore', 'geometry': {'bounds': {'northeast': {'lat': 1.343454, 'lng': 103.860757}, 'southwest': {'lat': 1.3346444, 'lng': 103.852785}}, 'location': {'lat': 1.3397838, 'lng': 103.8564707}, 'location_type': 'GEOMETRIC_CENTER', 'viewport': {'northeast': {'lat': 1.343454, 'lng': 103.860757}, 'southwest': {'lat': 1.3346444, 'lng': 103.852785}}}, 'place_id': 'ChIJMyyt33EX2jERHwp3FzZMEjg', 'types': ['route']}",1.3397838,103.8564707,1.3397838%2C103.8564707,"[None, None]"
319,LOR 3 TOA PAYOH,"{'address_components': [{'long_name': 'Lorong 3 Toa Payoh', 'short_name': 'Lor 3 Toa Payoh', 'types': ['route']}, {'long_name': 'Toa Payoh', 'short_name': 'Toa Payoh', 'types': ['neighborhood', 'political']}, {'long_name': 'Singapore', 'short_name': 'Singapore', 'types': ['locality', 'political']}, {'long_name': 'Singapore', 'short_name': 'SG', 'types': ['country', 'political']}], 'formatted_address': 'Lor 3 Toa Payoh, Singapore', 'geometry': {'bounds': {'northeast': {'lat': 1.3388271, 'lng': 103.8498862}, 'southwest': {'lat': 1.3373421, 'lng': 103.8462627}}, 'location': {'lat': 1.3380105, 'lng': 103.8480507}, 'location_type': 'GEOMETRIC_CENTER', 'viewport': {'northeast': {'lat': 1.339433580291502, 'lng': 103.8498862}, 'southwest': {'lat': 1.336735619708498, 'lng': 103.8462627}}}, 'place_id': 'ChIJR7bX_WgX2jEREQvQfAS-SKQ', 'types': ['route']}",1.3380105,103.8480507,1.3380105%2C103.8480507,"[None, None]"
320,POTONG PASIR AVE 3,"{'address_components': [{'long_name': 'Potong Pasir Avenue 3', 'short_name': 'Potong Pasir Ave 3', 'types': ['route']}, {'long_name': 'Toa Payoh', 'short_name': 'Toa Payoh', 'types': ['neighborhood', 'political']}, {'long_name': 'Singapore', 'short_name': 'Singapore', 'types': ['locality', 'political']}, {'long_name': 'Singapore', 'short_name': 'SG', 'types': ['country', 'political']}], 'formatted_address': 'Potong Pasir Ave 3, Singapore', 'geometry': {'bounds': {'northeast': {'lat': 1.3360854, 'lng': 103.8666457}, 'southwest': {'lat': 1.3310979, 'lng': 103.8643808}}, 'location': {'lat': 1.3336139, 'lng': 103.8651988}, 'location_type': 'GEOMETRIC_CENTER', 'viewport': {'northeast': {'lat': 1.3360854, 'lng': 103.8668622302915}, 'southwest': {'lat': 1.3310979, 'lng': 103.8641642697085}}}, 'place_id': 'ChIJ60wlV3gX2jER2uKy5UpRjBk', 'types': ['route']}",1.3336139,103.8651988,1.3336139%2C103.8651988,"[None, None]"
321,JOO SENG RD,"{'address_components': [{'long_name': 'Joo Seng Road', 'short_name': 'Joo Seng Rd', 'types': ['route']}, {'long_name': 'Toa Payoh', 'short_name': 'Toa Payoh', 'types': ['neighborhood', 'political']}, {'long_name': 'Singapore', 'short_name': 'Singapore', 'types': ['locality', 'political']}, {'long_name': 'Singapore', 'short_name': 'SG', 'types': ['country', 'political']}], 'formatted_address': 'Joo Seng Rd, Singapore', 'geometry': {'bounds': {'northeast': {'lat': 1.3386098, 'lng': 103.8850383}, 'southwest': {'lat': 1.3345277, 'lng': 103.8779709}}, 'location': {'lat': 1.3363406, 'lng': 103.8819507}, 'location_type': 'GEOMETRIC_CENTER', 'viewport': {'northeast': {'lat': 1.3386098, 'lng': 103.8850383}, 'southwest': {'lat': 1.3345277, 'lng': 103.8779709}}}, 'place_id': 'ChIJdTMXEZAX2jERVoSv0gtWM_I', 'types': ['route']}",1.3363406,103.8819507,1.3363406%2C103.8819507,"[None, None]"
322,LOR 2 TOA PAYOH,"{'address_components': [{'long_name': 'Lorong 2 Toa Payoh', 'short_name': 'Lor 2 Toa Payoh', 'types': ['route']}, {'long_name': 'Toa Payoh', 'short_name': 'Toa Payoh', 'types': ['neighborhood', 'political']}, {'long_name': 'Singapore', 'short_name': 'Singapore', 'types': ['locality', 'political']}, {'long_name': 'Singapore', 'short_name': 'SG', 'types': ['country', 'political']}], 'formatted_address': 'Lor 2 Toa Payoh, Singapore', 'geometry': {'bounds': {'northeast': {'lat': 1.3411656, 'lng': 103.8477121}, 'southwest': {'lat': 1.3312142, 'lng': 103.8448134}}, 'location': {'lat': 1.3360505, 'lng': 103.8462992}, 'location_type': 'GEOMETRIC_CENTER', 'viewport': {'northeast': {'lat': 1.3411656, 'lng': 103.8477121}, 'southwest': {'lat': 1.3312142, 'lng': 103.8448134}}}, 'place_id': 'ChIJb7vyc2gX2jERyYVo60AKcpE', 'types': ['route']}",1.3360505,103.8462992,1.3360505%2C103.8462992,"[None, None]"
323,TOA PAYOH CTRL,"{'address_components': [{'long_name': 'Toa Payoh Central', 'short_name': 'Toa Payoh Central', 'types': ['route']}, {'long_name': 'Toa Payoh', 'short_name': 'Toa Payoh', 'types': ['neighborhood', 'political']}, {'long_name': 'Singapore', 'short_name': 'Singapore', 'types': ['locality', 'political']}, {'long_name': 'Singapore', 'short_name': 'SG', 'types': ['country', 'political']}], 'formatted_address': 'Toa Payoh Central, Singapore', 'geometry': {'bounds': {'northeast': {'lat': 1.3347006, 'lng': 103.8513356}, 'southwest': {'lat': 1.334115, 'lng': 103.8468063}}, 'location': {'lat': 1.3342641, 'lng': 103.8490489}, 'location_type': 'GEOMETRIC_CENTER', 'viewport': {'northeast': {'lat': 1.335756780291502, 'lng': 103.8513356}, 'southwest': {'lat': 1.333058819708498, 'lng': 103.8468063}}}, 'place_id': 'ChIJwyYaQmYX2jEROoGAoPNjIWQ', 'types': ['route']}",1.3342641,103.8490489,1.3342641%2C103.8490489,"[None, None]"
324,MARSILING DR,"{'address_components': [{'long_name': 'Marsiling Drive', 'short_name': 'Marsiling Dr', 'types': ['route']}, {'long_name': 'Woodlands', 'short_name': 'Woodlands', 'types': ['neighborhood', 'political']}, {'long_name': 'Singapore', 'short_name': 'Singapore', 'types': ['locality', 'political']}, {'long_name': 'Singapore', 'short_name': 'SG', 'types': ['country', 'political']}], 'formatted_address': 'Marsiling Dr, Singapore', 'geometry': {'bounds': {'northeast': {'lat': 1.446014, 'lng': 103.7783417}, 'southwest': {'lat': 1.4395167, 'lng': 103.7723663}}, 'location': {'lat': 1.4422643, 'lng': 103.7750429}, 'location_type': 'GEOMETRIC_CENTER', 'viewport': {'northeast': {'lat': 1.446014, 'lng': 103.7783417}, 'southwest': {'lat': 1.4395167, 'lng': 103.7723663}}}, 'place_id': 'ChIJM_Xz2AET2jERdy_cZroR37U', 'types': ['route']}",1.4422643,103.7750429,1.4422643%2C103.7750429,"[None, None]"
325,WOODLANDS ST 13,"{'address_components': [{'long_name': 'Woodlands Street 13', 'short_name': 'Woodlands Street 13', 'types': ['route']}, {'long_name': 'Woodlands', 'short_name': 'Woodlands', 'types': ['neighborhood', 'political']}, {'long_name': 'Singapore', 'short_name': 'Singapore', 'types': ['locality', 'political']}, {'long_name': 'Singapore', 'short_name': 'SG', 'types': ['country', 'political']}], 'formatted_address': 'Woodlands Street 13, Singapore', 'geometry': {'bounds': {'northeast': {'lat': 1.4372044, 'lng': 103.7825518}, 'southwest': {'lat': 1.4336456, 'lng': 103.771642}}, 'location': {'lat': 1.4349471, 'lng': 103.7775041}, 'location_type': 'GEOMETRIC_CENTER', 'viewport': {'northeast': {'lat': 1.4372044, 'lng': 103.7825518}, 'southwest': {'lat': 1.4336456, 'lng': 103.771642}}}, 'place_id': 'ChIJeRszb6sT2jERZrG-2a4zZaA', 'types': ['route']}",1.4349471,103.7775041,1.4349471%2C103.7775041,"[None, None]"
326,WOODLANDS DR 52,"{'address_components': [{'long_name': 'Woodlands Drive 52', 'short_name': 'Woodlands Drive 52', 'types': ['route']}, {'long_name': 'Woodlands', 'short_name': 'Woodlands', 'types': ['neighborhood', 'political']}, {'long_name': 'Singapore', 'short_name': 'Singapore', 'types': ['locality', 'political']}, {'long_name': 'Singapore', 'short_name': 'SG', 'types': ['country', 'political']}], 'formatted_address': 'Woodlands Drive 52, Singapore', 'geometry': {'bounds': {'northeast': {'lat': 1.4351302, 'lng': 103.7995294}, 'southwest': {'lat': 1.4330741, 'lng': 103.7991672}}, 'location': {'lat': 1.4340454, 'lng': 103.7993728}, 'location_type': 'GEOMETRIC_CENTER', 'viewport': {'northeast': {'lat': 1.435451130291502, 'lng': 103.8006972802915}, 'southwest': {'lat': 1.432753169708498, 'lng': 103.7979993197085}}}, 'place_id': 'ChIJZe-HsJgT2jERA09eh8wZOgM', 'types': ['route']}",1.4340454,103.7993728,1.4340454%2C103.7993728,"[None, None]"
327,WOODLANDS ST 41,"{'address_components': [{'long_name': 'Woodlands Street 41', 'short_name': 'Woodlands Street 41', 'types': ['route']}, {'long_name': 'Woodlands', 'short_name': 'Woodlands', 'types': ['neighborhood', 'political']}, {'long_name': 'Singapore', 'short_name': 'Singapore', 'types': ['locality', 'political']}, {'long_name': 'Singapore', 'short_name': 'SG', 'types': ['country', 'political']}], 'formatted_address': 'Woodlands Street 41, Singapore', 'geometry': {'bounds': {'northeast': {'lat': 1.4301537, 'lng': 103.7759877}, 'southwest': {'lat': 1.4272049, 'lng': 103.771642}}, 'location': {'lat': 1.4293302, 'lng': 103.7731592}, 'location_type': 'GEOMETRIC_CENTER', 'viewport': {'northeast': {'lat': 1.4301537, 'lng': 103.7759877}, 'southwest': {'lat': 1.4272049, 'lng': 103.771642}}}, 'place_id': 'ChIJZbATFk0S2jERx2EEuYlqiCs', 'types': ['route']}",1.4293302,103.7731592,1.4293302%2C103.7731592,"[None, None]"
328,MARSILING CRES,"{'address_components': [{'long_name': 'Marsiling Crescent', 'short_name': 'Marsiling Cres', 'types': ['route']}, {'long_name': 'Woodlands', 'short_name': 'Woodlands', 'types': ['neighborhood', 'political']}, {'long_name': 'Singapore', 'short_name': 'Singapore', 'types': ['locality', 'political']}, {'long_name': 'Singapore', 'short_name': 'SG', 'types': ['country', 'political']}], 'formatted_address': 'Marsiling Cres, Singapore', 'geometry': {'bounds': {'northeast': {'lat': 1.4495159, 'lng': 103.7777984}, 'southwest': {'lat': 1.4457091, 'lng': 103.7738148}}, 'location': {'lat': 1.4481551, 'lng': 103.7749047}, 'location_type': 'GEOMETRIC_CENTER', 'viewport': {'northeast': {'lat': 1.4495159, 'lng': 103.7777984}, 'southwest': {'lat': 1.4457091, 'lng': 103.7738148}}}, 'place_id': 'ChIJWZmImQIT2jERGoRfasACZHs', 'types': ['route']}",1.4481551,103.7749047,1.4481551%2C103.7749047,"[None, None]"
329,WOODLANDS ST 83,"{'address_components': [{'long_name': 'Woodlands Street 83', 'short_name': 'Woodlands Street 83', 'types': ['route']}, {'long_name': 'Woodlands', 'short_name': 'Woodlands', 'types': ['neighborhood', 'political']}, {'long_name': 'Singapore', 'short_name': 'Singapore', 'types': ['locality', 'political']}, {'long_name': 'Singapore', 'short_name': 'SG', 'types': ['country', 'political']}], 'formatted_address': 'Woodlands Street 83, Singapore', 'geometry': {'bounds': {'northeast': {'lat': 1.4417641, 'lng': 103.7955451}, 'southwest': {'lat': 1.4388435, 'lng': 103.791561}}, 'location': {'lat': 1.4408196, 'lng': 103.793685}, 'location_type': 'GEOMETRIC_CENTER', 'viewport': {'northeast': {'lat': 1.4417641, 'lng': 103.7955451}, 'southwest': {'lat': 1.4388435, 'lng': 103.791561}}}, 'place_id': 'ChIJB8Y0EQoT2jER5uQnK8lZHo8', 'types': ['route']}",1.4408196,103.793685,1.4408196%2C103.793685,"[None, None]"
330,WOODLANDS CIRCLE,"{'address_components': [{'long_name': 'Woodlands Circle', 'short_name': 'Woodlands Cir', 'types': ['route']}, {'long_name': 'Woodlands', 'short_name': 'Woodlands', 'types': ['neighborhood', 'political']}, {'long_name': 'Singapore', 'short_name': 'Singapore', 'types': ['locality', 'political']}, {'long_name': 'Singapore', 'short_name': 'SG', 'types': ['country', 'political']}], 'formatted_address': 'Woodlands Cir, Singapore', 'geometry': {'bounds': {'northeast': {'lat': 1.4452833, 'lng': 103.7998916}, 'southwest': {'lat': 1.4417328, 'lng': 103.7948207}}, 'location': {'lat': 1.4444853, 'lng': 103.798085}, 'location_type': 'GEOMETRIC_CENTER', 'viewport': {'northeast': {'lat': 1.4452833, 'lng': 103.7998916}, 'southwest': {'lat': 1.4417328, 'lng': 103.7948207}}}, 'place_id': 'ChIJ14RuWwsT2jERihm3rGRI-IU', 'types': ['route']}",1.4444853,103.798085,1.4444853%2C103.798085,"[None, None]"
331,WOODLANDS DR 40,"{'address_components': [{'long_name': 'Woodlands Drive 40', 'short_name': 'Woodlands Drive 40', 'types': ['route']}, {'long_name': 'Woodlands', 'short_name': 'Woodlands', 'types': ['neighborhood', 'political']}, {'long_name': 'Singapore', 'short_name': 'Singapore', 'types': ['locality', 'political']}, {'long_name': 'Singapore', 'short_name': 'SG', 'types': ['country', 'political']}], 'formatted_address': 'Woodlands Drive 40, Singapore', 'geometry': {'bounds': {'northeast': {'lat': 1.4425059, 'lng': 103.7966317}, 'southwest': {'lat': 1.4416128, 'lng': 103.7952735}}, 'location': {'lat': 1.4421275, 'lng': 103.7960019}, 'location_type': 'GEOMETRIC_CENTER', 'viewport': {'northeast': {'lat': 1.443408330291502, 'lng': 103.7973015802915}, 'southwest': {'lat': 1.440710369708498, 'lng': 103.7946036197085}}}, 'place_id': 'ChIJsy4CBAsT2jER38MzMrTRopw', 'types': ['route']}",1.4421275,103.7960019,1.4421275%2C103.7960019,"[None, None]"
332,WOODLANDS ST 31,"{'address_components': [{'long_name': 'Woodlands Street 31', 'short_name': 'Woodlands Street 31', 'types': ['route']}, {'long_name': 'Woodlands', 'short_name': 'Woodlands', 'types': ['neighborhood', 'political']}, {'long_name': 'Singapore', 'short_name': 'Singapore', 'types': ['locality', 'political']}, {'long_name': 'Singapore', 'short_name': 'SG', 'types': ['country', 'political']}], 'formatted_address': 'Woodlands Street 31, Singapore', 'geometry': {'bounds': {'northeast': {'lat': 1.4321954, 'lng': 103.7759877}, 'southwest': {'lat': 1.428964, 'lng': 103.774177}}, 'location': {'lat': 1.4304806, 'lng': 103.7749482}, 'location_type': 'GEOMETRIC_CENTER', 'viewport': {'northeast': {'lat': 1.4321954, 'lng': 103.7764313302915}, 'southwest': {'lat': 1.428964, 'lng': 103.7737333697085}}}, 'place_id': 'ChIJo4rGrVIS2jERSaNvR0EFLBU', 'types': ['route']}",1.4304806,103.7749482,1.4304806%2C103.7749482,"[None, None]"
333,WOODLANDS DR 16,"{'address_components': [{'long_name': 'Woodlands Drive 16', 'short_name': 'Woodlands Drive 16', 'types': ['route']}, {'long_name': 'Woodlands', 'short_name': 'Woodlands', 'types': ['neighborhood', 'political']}, {'long_name': 'Singapore', 'short_name': 'Singapore', 'types': ['locality', 'political']}, {'long_name': 'Singapore', 'short_name': 'SG', 'types': ['country', 'political']}], 'formatted_address': 'Woodlands Drive 16, Singapore', 'geometry': {'bounds': {'northeast': {'lat': 1.4323647, 'lng': 103.7998916}, 'southwest': {'lat': 1.4259113, 'lng': 103.7940963}}, 'location': {'lat': 1.4302168, 'lng': 103.7946235}, 'location_type': 'GEOMETRIC_CENTER', 'viewport': {'northeast': {'lat': 1.4323647, 'lng': 103.7998916}, 'southwest': {'lat': 1.4259113, 'lng': 103.7940963}}}, 'place_id': 'ChIJ454eN70T2jERDtBt8JPwOBo', 'types': ['route']}",1.4302168,103.7946235,1.4302168%2C103.7946235,"[None, None]"
334,WOODLANDS ST 81,"{'address_components': [{'long_name': 'Woodlands Street 81', 'short_name': 'Woodlands Street 81', 'types': ['route']}, {'long_name': 'Woodlands', 'short_name': 'Woodlands', 'types': ['neighborhood', 'political']}, {'long_name': 'Singapore', 'short_name': 'Singapore', 'types': ['locality', 'political']}, {'long_name': 'Singapore', 'short_name': 'SG', 'types': ['country', 'political']}], 'formatted_address': 'Woodlands Street 81, Singapore', 'geometry': {'bounds': {'northeast': {'lat': 1.4438621, 'lng': 103.78975}, 'southwest': {'lat': 1.4391617, 'lng': 103.7879391}}, 'location': {'lat': 1.4414768, 'lng': 103.789208}, 'location_type': 'GEOMETRIC_CENTER', 'viewport': {'northeast': {'lat': 1.4438621, 'lng': 103.7901935302915}, 'southwest': {'lat': 1.4391617, 'lng': 103.7874955697085}}}, 'place_id': 'ChIJu3_4WwgT2jERUwer_yW7sAs', 'types': ['route']}",1.4414768,103.789208,1.4414768%2C103.789208,"[None, None]"
